date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 18. August 2023,Ich fahre mit der Bahn seit Anfang des…,"Ich fahre mit der Bahn seit Anfang des Jahres und die Bahn hat deutlich mehr Verspätungen als sie Pünktlich ist. Einfach nur unzuverlässig. Was Pünktlichkeit angeht, sollte sich die Deutsche Bahn etwas bei Japan anschauen. Viel extremerer Verkehr und trotzdem pünktlicher als die Deutsche Bahn. Ist mittlerweile nur noch ein schlechter Witz.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Anime Maniac,DE,,
Datum der Erfahrung: 18. August 2023,Inkompetenten idioten nix als…,Inkompetenten idioten nix als Verspätung I  den letzten 2 Tagen besser Kare anschaffen selber fahren  und dan noch die hohen Preise für was damit man verspätet  den nächsten Zug verpast 😡😡😡😡😡😡🖕,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Jason,US,,
Datum der Erfahrung: 23. August 2023,Die DB ist für den Mülleimer …,Diese regelmäßige ja fast schon provozierende Unpünktlichkeit ist echt hart zum heulen. Die sollten mal lieber ihren Mist in den Griff bekommen.Die Üstra kriegt es in DE hin wieso die DB nicht ? ... Echt traurig und macht einen sauer...,1 Bewertung,Bewertet mit 1 von 5 Sternen,Tobias Kuhlmann,DE,,
Datum der Erfahrung: 14. August 2023,Danke,"Danke, Liebe Deutsche Bahn!Reise aus der Schweiz nach München geplant und schon am Vortag alles am Schweizer Bahnschalter organisiert und alle ""Eventualitäten"" abgeklärt und organisiert. Reise nach München war super mit dem Eurocity aus der Schweiz! Dann wollte ich die Rückreise mit der Deutschen Bahn antreten, was aber schlecht funktio iert, wenn ohne Info plötzlich Züge gestrichen werden, der Rest der Züge mit erheblichen Verspätungen, wegen fehlendem Personal oder sonstigen ""Gründen""nicht ans Ziel führen. Wenn man dann mal einen Zug erwischt, fehlen ""Ausversehen"" ein paar Wagen und man darf sich gepflegt in den Zug pressen. Das Highlight ist aber definitiv, dass Ich heute keine Chance mehr habe, nach Hause in die Schweiz zu kommen und mir die Nacht irgendwo im deutschen Nirgendwo um die Ohren schlagen kann, um mir morgen früh ein neues Ticket zu kaufen, um "" vielleicht"" einen Zug zu erwischen, der mich nach Hause bringt.Danke, war das erste und letzte mal, das ich einen Ausflug mit der db "" geniesse""!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Spectral Fear,CH,,
Datum der Erfahrung: 08. August 2023,Ich habe seit 3 Monaten das…,"Ich habe seit 3 Monaten das Deutschlandticket und bin gestern von Friedrichshafen nach Schaffhausen und zurück gefahren.Der Zug der in FN startet, setzte sich ohne Angabe von Gründen 20 Minuten nach Fahrplan in Bewegung, nach Angabe des Zugpersonal wegen fehlendem Zugführer. Durch diese Verspätung war der komplette Plan aus dem Takt. Wir hatten dadurch mehrmalige außerordentliche Halte um Gegenzüge vorbeizulassen. Der Zug endete dann bereits in Singen ,er sollte eigentlich bis Basel laufen. Die beiden Toiletten, eine war gesperrt die zweite wegen extremer Verschmutzung nicht zu benützen.Ein Weiterkommen von Singen war nur mit Schweizer Bahn möglich.Ein Unterschied in Bezug auf Pünktlichkeit und Sauberkeit von 100%!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Thomas Richter,DE,,
Datum der Erfahrung: 16. August 2023,"Zugausfall, wichtigen Termin verpasst, Kundenservice aufgelegt","Um zu einer Wohnungsbesichtigung um 13 Uhr in Würzburg zu kommen, wollte ich die Verbindung ab Gersthofen um 9 Uhr nehmen (Ankunft: 12:17 Uhr). Ich dachte mir bei der ersten Verschiebung auf 9:18 Uhr aufgrund einer Erkrankung von Personal noch nichts. Letztendlich ist der Zug dann ohne jegliche Information in der App ganz ausgefallen. Mein Gespräch mit dem Kundenservice der DB nach längerer Wartezeit wurde nach meiner Nachfrage, wo denn der Zug sei, einfach beendet. Ich fahre sehr oft mit der Bahn, meistens zu Freunden oder auf Ausflüge. Meine letzten 15 Fahrten waren ausnahmslos alle massiv verspätet oder sind ausgefallen. Da es diesmal wirklich wichtig war, schreibe ich diese Bewertung. Wie soll das weitergehen? Auf die Deutsche Bahn ist absolut kein Verlass! Man kann sehr gut verstehen, dass niemand Lust darauf hat, ökologisch zu handeln und mit dem Zug zu fahren in unserem Land!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Beatrice Echerer,DE,,
Datum der Erfahrung: 11. August 2023,Trauriger Standard,"Wenn man doch nur weniger als einen Stern geben könnte. Verspätungen und Zugausfälle sind ja schon ein mehr als trauriger Standard. Tut mir doch bitte den gefallen und stellt die Durchsagen mit ""Wir danken für Ihr Verständnis"" und ""Wir bitten Sie dies zu entschuldigen"" ab. Das nimmt Euch echt KEINER mehr ab :) die Entschuldigung ist leeres Geschwätz und Ihr braucht Euch auch nicht für das Verständnis bedanken...es hat nämlich Niemand Verständnis für den Mist :) und wenn Ihr es jetzt wirklich durchzieht, dass Ihr nicht mal mehr Entschädigungen für Euer eigenes Unvermögen ausgebt dann hoff ich wirklich, dass die Leute anfangen Euch wegen jeder Kleinigkeit zu verklagen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jonas Barth,DE,,
Datum der Erfahrung: 19. August 2023,Bei der Rückfahrt absolutes Chaos!,"Bei der Rückfahrt absolutes Chaos!Um 18:01 Uhr in den Zug gestiegen...dann kam die Nachricht das zwischen Eisenach und Erfurt gesperrt ist -gut können Sie und auch ich nicht beeinflussen wenn da ein Unfall passiert auf den Gleisen!- dafür hab ich ja noch einigermaßen Verständnis!Die Fahrt wurde dann ohne Halt in Erfurt umgeleitet.Jetzt aber der Oberknaller...der Zug wurde wohl auch Fehlgeleitet bzw. falsch auf der Strecke umgeleitet, sodass sich die verspätete Ankunft nochmals um fast über 1 Stunde nach hinten geschoben hat, weil der Zug wieder ""umdrehen"" musste!Das kann doch nicht sein, wie kann man denn den Zug verleiten...ganz klar den Job verfehlt im Stellwerk würde ich sagen!Fu** off Deutsche Bahn 😠",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dominik HansWurst,DE,,
Datum der Erfahrung: 21. August 2023,Man bezahlt für eine Reservierung und…,Man bezahlt für eine Reservierung und darf seinen Platz nicht benutzen....echt traurig .21.08.2023 ICE 788 Uhrzeit 12.32 Wagen 6 so etwas von daneben....geht gar nicht....nicht weiterzuempfehlen 👎,1 Bewertung,Bewertet mit 1 von 5 Sternen,Summer,DE,,
Datum der Erfahrung: 16. August 2023,Der Kundendienst ist schwerer zu…,Der Kundendienst ist schwerer zu erreichen als der Papst. Ein absolut unfähiger Verein. Seit 10 Wochen versuche ich bein Id..  anzurufen und werde nach 2 Minuten aus der Leitung geworfen. So was hab ich noch nie erlebt. Man könnte echt meinen das wär ein kleine Betrieb bei dem 2 Leute die Telefone bedienen. Aber immer mehr Geld haben wollen und streiken.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,N. L.,DE,,
Datum der Erfahrung: 04. August 2023,Deutschland Ticket doppelt abgebucht…,"Deutschland Ticket doppelt abgebucht seit nunmehr 3 Monaten. DB-ABO Hotline (kostenpflichtig!) schon über 40€ in der Wartschleife vergeudet, nicht einen Mitarbeiter ans Telefon bekommen. Bei der DB Hotline wird man nur ganz freundlich auf den Abo Service verwiesen. 13 Mails geschrieben - alle ohne Antwort. Nie mehr deutsche Bahn. Dann doch lieber Porsche.",1 Bewertung,Bewertet mit 1 von 5 Sternen,maximilian hohenberg,DE,,
Datum der Erfahrung: 07. August 2023,Deutschland Ticket???,Eine Frechheit ist das alles hierIch habe Anfang Juli für august ein Deutschland Ticket bestellt was bis Mitte August immer noch nicht angekommen ist.Nach bestimmt nicht mehr zählbaren Anrufen bei der Deutschen Bahn kommen immer die gleichen Inkompetenten Leute dran die sich nicht für einen interessieren und einen immer weiterleiten an eine Nummer die auch wieder nichts weiter sagen kann als “da müssen sie jemand anderes anrufen”,1 Bewertung,Bewertet mit 1 von 5 Sternen,Bastian Liebscher,DE,,
Datum der Erfahrung: 02. August 2023,Unterirdisch schlecht!,"ICE 108 Zug fährt eine andere Strecke als bei der TicketBuchung angegeben, man wird im Vorfeld nicht darüber informiert, aus einer schnellen Direktverbindung wird eine lange Umsteigeverbindung und dazu wird noch eine Verspätung von mehr als 40 Minuten eingefahren. Der Zug kommt immer wieder zum Halt oder fährt langsam, dadurch schon zwei Anschlussmöglichkeiten weg. Gesamtverspätung von geschätzt zwei Stunden (momentan), kann auch noch länger werden. Verspätetes Personal, Lokführer kommt wg Verspätung seines Zuges nicht pünktlich zur Arbeit. Ein Stern ist noch zu viel! Unterirdisch!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Elke Schneider,DE,,
Datum der Erfahrung: 13. August 2023,Die Schande der Nation,"Die Schande der Nation. Für die Bahn sollte man Minussterne einführen. Bei einer Fahrt von 2,5 Stunden gab es eine Verspätung von 1,5 Stunden. Und das auf der Rückfahrt gleich nochmal für 60 Minuten. Klimaanlage funktionierte nicht, auch auf Hin- und Rückfahrt. Und die Toiletten waren so ekelhaft, dass ich da nichtmal in einem Ganzkörperneoprenanzug auch nur einen Fuß reingesetzt hätte. Fehlt eigentlich nur noch, dass die es schaffen sich auf der Schiene zu verfahren.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ph P,DE,,
Datum der Erfahrung: 20. August 2023,Was für Mutige,"Das Fahren mit der Deutschen Bahn bleibt inzwischen den Mutigen und Entschlossenen vorbehalten: Auf einer Fahrt nach Wien ging es plötzlich ab München Ost nicht weiter- Alternativen gab es nicht, so dass die Fahrt mit dem Flix Bus fortgesetzt werden musste. Von Mainz nach Marburg die gleiche Erfahrung- nur dass diesmal kein Flix Bus fuhr. Marburg nach Dortmund und zurück (diesmal RE, kein ICE)- Ähnliches. Und die Toiletten waren kaputt. Die Züge waren zudem auch noch überbucht. Dass Strecken und Züge kurzfristig Schaden nehmen und repariert werden müssen, dafür hat man Verständnis. Das Problem ist die Alternativlosigkeit- zu selten stehen Busse o.ä. bereit. Man möchte an den ökologischen Fußabdruck denken, man möchte umweltfreundlich reisen und sich den Stress des Selberfahrens sparen. Aber nicht zu wissen, wann man wo ankommt, ob man Termine, Flüge, etc. rechtzeitig erreicht, macht das Fahren mit der Deutschen Bahn zu einem Negativ- Erlebnis, das ich mir freiwillig nicht mehr antun mag. Von dem permanent angepöbelten Bahnpersonal, dass nichts dafür kann, möchte ich gar nicht erst reden. Auf die Begleichung der Rechnung für den Flix Bus warten wir auch immer noch. Der Konzern Deutsche Bahn AG ist leider unglaublich, wirklich UNGLAUBLICH, schlecht.",1 Bewertung,Bewertet mit 1 von 5 Sternen,M. Hevia,DE,,
Datum der Erfahrung: 13. August 2023,Made in Germany,"Made in GermanyAmsterdam- Wien Holland keine VerspätungDeutschland 3 Stunden Verspätung Österreich 5 Minuten aufgeholt Und die Fahrt in Deutschland wie in Indien vor 30 Jahren. Ein Entwicklungshilfeland mitten in Europa, Wahnsinn!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Otto Lauer,AT,,
Datum der Erfahrung: 17. August 2023,DB das schlimmste was es gibt,"17.08.2023Nie wieder DB, was schlimmeres wie die gibt es nicht. Unwetter zwischen Nürnberg  die lassen dich im Wald  stehen ist dennen egal Hauptsache du hast bezahlt. Da hilfst dir niemand. Außer du bezahlst wieder. Dann überfühlte Züge Toiletten kaputt super.Das gehört abgeschafft DB.Scheis laden",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ciggi,DE,,
Datum der Erfahrung: 04. August 2023,Bodenlos schlecht,"Bodenlos schlecht. In München sind gerade (mit der üblichen Verspätung) 2 ICE Teile eingefahren. Ziel Hamburg. Das hintere Teil ist leer und verschlossen, das vordere Teil maßlos überfüllt. Nach Jahren  total unsinnige Unfähigkeit hat die Deutsche Bahn noch immer keine Ahnung von Personenbeförderung. Es war uns mal wieder eine Lehre. Nie wieder Deutsche Bahn!!!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Markus Künzler,DE,,
Datum der Erfahrung: 31. Juli 2023,0 Sterne,Drei mal in den letzten drei Wochen die Dienstleistung der deutschen Bahn genutzt. Drei mal 20 Minuten Verspätung. Nach Unwetter Tage langer Ausfall ohne gutdurchdachten Schienenersatzverkehr. Um einen Anschlusszug erwischen zu können kann man eine Stunde eher los fahren. Dann besteht eine eventuelle Möglichkeit rechtzeitig Vorort zu sein.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 25. August 2023,Ich will mein Geld zurück,Erstens will ich nicht 15 Euro bezahlen obwohl eig kostenlos ist und zweitens kommt einmal pünktlich,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Paul Simon,DE,,
