date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 07. August 2024,"UNZUVERLÄSSIG,  KINDERUNFREUNDLICH","Hallo, ich bin von der Deutsche Bahn sehr enttäuscht.  Es ist nicht nur so, dass sie sich verspätet,  aber auch fehlt an Informationen. Meine Tochter ist 14 Jahre alt und war zusammen mit 2 anderen Kindern am 07.08.2024 um 08:45 Uhr alleine zu dritt von Warschau nach Berlin unterwegs.  Es sah alles gut aus, bis in  Frankfurt Oder die Kinder aussteigen mussten, ohne, dass sie eine Informationen bekommen haben. Ich habe online Karten gebucht,  da hätte ich erwartet, dass ich eine Email im Vorfeld von DB erhalte, mit der Information,  dass der Zug nur bis Frankfurt Oder fährt.  Die Kinder waren mit der Situation überfordert und mussten 3 umsteigen,  bis sie in Berlin Hauptbahnhof angekommen waren. Es hat weit über 3 Stunden gedauert. Es ist eine Unverschämtheit. Die DB verdient keinen Stern.  Grüße Anna",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Anna,DE,,
Datum der Erfahrung: 24. August 2024,"Einzige Katastrophe,  wie immer","Zug ausgefallen, andere haben alle Verspätung,  im Restaurant wird man als Frau von der komplett besoffener Horde Männer blöd angemacht, keine Brötchen um 10 Uhr morgens, einzige Katastrophe,  wie in 99 % sowieso. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Tatjana Kasper,DE,,
Datum der Erfahrung: 26. Juli 2024,am 26.07.2024 hatte ich ein Erlebnis…,"am 26.07.2024 hatte ich ein Erlebnis mit einen sehr aggressiven Busfahrer. Schienenersatzverkehr von Dietersheim bis Neustadt an der Aisch. Auftraggeber ist hier die Deutsche Bahn. Auch wenn man das Problem gerne an andere versucht abzuwälzen. Ich bin leider Gesundheitlich angeschlagen und musste dringend zum Arzt. Man konnte das Ticket nicht beim Busfahrer kaufen, ein Fahrgast wollte mich freundlicherweise auf sein Ticket nehmen. Der Busfahrer verneinte dies und wurde sehr aggressiv und wurde sogar handgreiflich gegenüber eines anderen Fahrgastes. Anzeige bei der zuständigen Polizei ist bereits eingegangen. Er warf mich raus, obwohl ich hätte mitfahren können. Ich musste dann mit einen Taxi fahren. Ich habe mein Problem bereits bei der Hotline geschildert. Auf die kosten bleibe ich wohl sitzen und anscheint wird so ein Verhalten geduldet. Ich bin auf die öffentlichen angewiesen und die Baustelle dauert wohl bis November 2024 an. Was soll das? Und was stellen Sie für Leute bitte ein? Ich bin fassungslos!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Hoffmann,DE,,
Datum der Erfahrung: 28. Juli 2024,Akpek Polsterei & Sattlerei bedankt…,Akpek Polsterei & Sattlerei bedankt sich für die Jahrelange sehr gute Zusammenarbeit und der äußerst freundlichen Mitarbeiter. Ihr Akpek Polsterei & Sattlerei Team in Hanau am Main ❤️❤️❤️❤️❤️,1 Bewertung,Bewertet mit 5 von 5 Sternen,Akpek Polsterei & Sattlerei,DE,,
Datum der Erfahrung: 12. August 2024,Abzocke beim Deutschlandticket,"Vorsicht beim Deutschlandticket! Wenn man das Ticket nach dem 10. eines Monats kauft ist man gezwungen das Ticket für zwei Monate zu abonnieren. Habe mir ein Deutschlandticket gekauft, da es günstiger war, als mir vier Tage in Folge Einzeltickets zu kaufen. Leider wurde ich beim Kauf an keiner Stelle darauf hingewiesen, dass man das Abo nur bis zum 10. des Monats kündigen kann. Ich habe das Ticket am 12.8 gekauft und direkt wieder gekündigt, was allerdings nur zum 30.09 ging. Nun habe ich einen Monat ein D-Ticket, das ich nicht nutzen kann, da ich mich in der Zeit gar nicht in Deutschland befinde. Keinerlei Kulanz von Seiten der DB, obwohl ihnen Kundenzufriedenheit doch so wichtig sei. Kann man hier ja erkennen wie gut das klappt mit der Kundenzufriedenheit. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Jasmin,DE,,
Datum der Erfahrung: 26. August 2024,Die Regionalbahn von Bad Langensalza…,"Die Regionalbahn von Bad Langensalza nach Erfurt war so voll,daß ich nur noch an der Tür gequetscht stehen konnte.Es war total heiß und stickig.Und der Zug hatte auch zehn Minuten Verspätung.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Albi,DE,,
Datum der Erfahrung: 30. Juni 2024,3 Stunden Verzögerung,"Statt 6h Zugfahrt 9h und das ist kein Einzelfall. Züge fallen aus, Verbindungen kommen zu spät und man hat keine Alternative. Stundenlanges warten auf dem Boden sitzend, weil die Bahnhöfe nicht genügend Sitzmöglichkeiten haben. Was muss noch alles passieren, damit sich endlich mal etwas ändert? ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Misana Mei,DE,,
Datum der Erfahrung: 06. September 2024,Bodenlos..,"Bodenlos... Wenn man denkt unzuverlässiger geht es nicht mehr, dann kommt die deutsche Bahn daher!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Duncan Wirth,DE,,
Datum der Erfahrung: 22. Juli 2024,Kündigung eines Abos nach 2 Monaten…,"Kündigung eines Abos nach 2 Monaten immer noch nicht bearbeitet,kein Ansprechpartner,nur Email Adresse,worauf dann keine antwortet.Auf postalischem Weg ebenso kein Erfolg.Ein Skandal ",1 Bewertung,Bewertet mit 1 von 5 Sternen,kat sze,DE,,
Datum der Erfahrung: 10. Juni 2024,Leider MUSS man einen Punkt vergeben,"Leider MUSS man einen Punkt vergeben. Verspätung, schlechter Service, keine Reaktion auf Anliegen per Mail, völlig überfüllte Züge. Ein Armutszeugnis. Preis- Leistungsverhältnis null gerechtfertigt ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Biene,DE,,
Datum der Erfahrung: 09. August 2024,Von Ingolstadt nach Paris und zurück,"Von Ingolstadt nach Paris und zurück, zweimal wurden meine Zuge abgesagt und ich musste dann selber irgendwie ankommen. Nehmen sie nie die Deutsche Bahn. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Eric Palayret,FR,,
Datum der Erfahrung: 12. Juli 2024,Ersatzzug am falschen Gleis mit defektem Speisewagen und 3 Stunden Verspätung,"Wir hatten einen Direktzug von München nach Wien gebucht mit Sitzplatzreservierung.Am Hauptbahnhof München wurde exakt 5 Minuten vor Abfahrt mitgeteilt, dass der Zug von einem anderen Gleis abfährt. Da die Durchsage kaum zu verstehen war, haben wir fast den Zug verpasst. Der Zug selbst war dann bis Salzburg ein Ersatzzug, daher war die Sitzplatzreservierung ungültig und der Zug leider überfüllt. Der Zug blieb dann mehrfach lange stehen, erst weil die S-Bahn Vorrang hatte, später wegen Problemen mit dem Gleis. Insgesamt kamen bis Salzburg so 3 Stunden Verspätung zustande. Der Speisewagen hatte wegen technischer Probleme keinen Zugriff zur Küche - Zitat:“Ich kann Ihnen noch nicht einmal ein Wasser bringen!“. In Salzburg dann Umsteigen - gebucht war eine Direktverbindung - in einen noch überfüllteren Zug, in dem unsere Platzreservierungen ungültig waren. Zahlreiche Fahrgäste mussten von Salzburg bis Wien stehen. Ich werde vorerst nicht mehr mit der Bahn fahren.",1 Bewertung,Bewertet mit 1 von 5 Sternen,X Rock,AT,,
Datum der Erfahrung: 01. August 2024,Es wird immer schlechter!,"Es wird immer schlechter!Ich hab es all die Jahre versucht schön zu reden und war Befürworter des Bahnfahrens. Es ist die reinste Katastrophe.  Nahezu bei jeder Fahrt. Heute war mal wieder das beste Beispiel. Züge fallen aus (der Erste wegen Personalmangel, der Zweite wegen technischen Problemen).Kaffee gibt's nicht. Automat defekt.2 erste Klasse Tickets. Sitzplatzreservierung weg weil mal auf einem anderen Zug mitfahren muss. Kein Sitzplatz, stehend, aber 1. Klasse bezahlt. (Plan war während der Fahrt zu arbeiten.... am PC)Der letzte Zug total überfüllt und erste Klasse hat man einfach weg gelassen. Ich werde keine BahnCard für mich und meine Mitarbeiter mehr holen. Endgültig geheilt. Mit 48 Jahren hat die Bahn mich überzeugt, dass dies nicht mehr akzeptabel ist. Peinlich für den Standort Deutschland ist es allemal. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Sascha de Vries,DE,,
Datum der Erfahrung: 11. Juli 2024,Am liebsten 0 von 5 Sternen,"Am liebsten 0 von 5 Sternen, ich bin eine Person die oft reist und auf jeder Strecke hat nie was gepasst Werder bei ICE oder RB, aber mein Haupt Grund das ich das jetzt schreibe ist das ich um 4 Uhr den Zug nehmen wollte, 30 Minuten zum Bahnhof laufe und dann sehe das der Zug ausfällt was nicht in der DB App steht, DAZU ist es der erste Zug der am Tag fährt wo ich mich frage wie kann der schon ausfallen. Aber Hauptsache an meinem Bahnhof wo keine ICE Züge halten steht auf jedem Gleis einer und macht dort Pause. Danke dafür das mein Zug für sowas ausfällt, vielleicht dann doch mal weniger Züge bauen und versuchen mehr Mitarbeiter zu finden!! Vielleicht fallen dann auch weniger Züge aus, einfach nur ein rotz Verein ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 27. Juni 2024,Der mit Abstand weitaus schlechteste…,"Der mit Abstand weitaus schlechteste Kundendienst, den man sich vorstellen kann. Was ich mit dem Ablauf einer sogenannt außerordentlichen Kündigung des Deutschland-Tickets erlebt habe, ist das schlechteste Beispiel, wie man mit Kunden umzugehen hat. Ich habe mich bemüht, mehrmals die Situation zu erklären, per Mail und per Brief. Keine Reaktion, außer stereotype maschinell tönende Antwortschreiben, die auf meine Darlegungen überhaupt nicht eingingen. Heute als Sahnehäubchen des Reaktion: ein Inkassobrief! Schlechter geht wirklich nicht mehr, 1 Stern ist deutlich zu hoch bewertet... Eigentlich dürfte es eine Firma gar nicht geben, die so mit den Kunden umgeht und nicht merkt, dass sie eigentlich von den Kunden abhängig ist.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Johannes,DE,,
Datum der Erfahrung: 19. August 2024,Deutsche bahn ist so erbährmlich Wir…,Deutsche bahn ist so erbährmlich Wir haben ein zug von krefeld genommen und müssen 6 ihn erfurt sein jetzt fällt die verbindung aus,1 Bewertung,Bewertet mit 1 von 5 Sternen,Derechte Nam,DE,,
Datum der Erfahrung: 05. Juli 2024,Unglaubliche Erfahrung im Kundendienst!,"Unglaubliche Erfahrung im Kundendienst!Einen so unterirdisch destruktiven Kontakt in einer Hotline hatte ich wirklich noch nie!Mir wurde frech mitgeteilt, es interessiere nicht, was die Kollegen von der Bahnhotline gesagt haben. Ich hatte extra aufgrund der Beratung ein neues Ticket für die gleiche Strecke gekauft und wollte das alte erstattet haben.Pustekuchen!Ich solle hoffen, dass man es kulanterweise erstattet, mein Verschulden, wenn ich bei der falschen Hotline anrufe.Als ich nach dem Namen der Beraterin, mit der ich das gratis runtermachen bekommen habe wurde mit dem Kommentar ""das interessiert hier nicht"" aufgelegt.Heißer Tipp an die Schulungsleiter der Kommunikationsteams:Raten Sie ihren Mitarbeitern, sich bei einer Dominahotline zu bewerben. Da kommt die Art und Weise bei den Kunden eventuell gut an.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Sabine Maria Grauel,DE,,
Datum der Erfahrung: 05. April 2024,Katastrophe auf Rädern,"Ich war 2,5 Stunden später zu Hause, weil ich noch in FFM auf den *einzigen* Ersatzzug gewartet habe, der überfüllt war. Ich hab zwar reklamiert, aber da die DB auch nicht rechnen kann, habe ich kaum eine Erstattung bekommen, weil angeblich der Zug nicht mehr als 60 Minuten verspätet war. Habs dan aufgegeben. Unfähigstes Unternehmen in Deutschland. In allen anderen Ländern funktioniert sowas besser. Selbst in dritte Welt Ländern. Und dazu noch überteuerte Tickets...",9 Bewertungen,Bewertet mit 1 von 5 Sternen,Nurdo,DE,,
Datum der Erfahrung: 13. Juli 2024,Saunazug ohne Aufguss?,"Ich hab wieder einmal den Saunazug der DB Regio Bayern erwischt. Leider gibt es immer noch keinen Aufguss. Einzig der Schweiß der Reisenden sorgt für die entsprechende Luftfeuchtigkeit, aber auch den dazu passenden Geruch. ",13 Bewertungen,Bewertet mit 1 von 5 Sternen,Klapproth,DE,,
Datum der Erfahrung: 21. Juli 2024,Inkompetenz und Fahrlässigkeit gegenüber den Kunden,"Zugfahrt gecancelt, ohne Information. Mit Kegel und Kind gestrandet , dass ihre Periode hatte , noch nicht mal die Möglichkeit nach 23 Uhr eine Toilette aufzusuchen. Auf die Frage der Sicherheitsmitarbeiter der Deutschen Bahn , wo wir in Sicherheit warten können um wenigstens schon mal nach Hannover zu kommen , mussten diese lachen. Hier in Hamburg ? Nur vor der Wache. Obdachlose, Drogenjunkies , Asylanten und Gammler , einfach nur widerliches Publikum , hofft man , nur noch weg zu kommen. Mitarbeiterin im Kundencenter arrogant , melden sie sich online und beschweren sie sich per Formular. Meine Reaktion, was ist das für ein Puff. Wie kommen wir nach Köln ? Von Hamburg nach Hannover , schon fast 3 Stunden verzögert in Hannover wieder 2 Stunden Wartezeit, nicht vergessen mit einem Kind , das durch die Eindrücke in Hamburg nun traumatisiert ist. Morgens um 6 .48 in Köln angekommen waren wir nervlich am Ende.  Das nennt sich Service ? Hauptsache die Aktionäre und oberen Etagen mit Geld Vollpumpen , dass sie uns mit überteuerten Preisen aus der Tasche ziehen. Pünktlichkeit und Sicherheit , sind wohl Geschichte der deutschen Bahn . ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Nancy Sagichnicht,DE,,
Datum der Erfahrung: 25. Juli 2024,Fremdschämen bei der Euro 24,"Warum wird eigentlich nicht bei den Aushängen der Fahrpläne bei der angebenen Zeit circa davor gedruckt.Das ist der schlechteste Service den man sich überhaupt vorstellen kann.Ich glaube hier muss man nicht ins Detail gehen,denn jeder kennt diesen Verein.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Egon Olsen jr.,DE,,
Datum der Erfahrung: 13. Juni 2024,Ein Sauladen,"Ein Stern ist noch zuviel fuer diesen Sauladen. Ich buchte eine Hin- und Rueckfahrt mit Platzreservierungen. Lt. DB-Information fallen beide Zuege aus, ich nehme also Regionalzuege ohne Platzreservierungsmoeglichkeit. Lt. DB-Kundenportal kann man online eine Rueckerstattung der Platzreservierungen anfordern aber leider gibt es auf der Seite kein entsprechendes Feld dafuer. Jetzt, ueber einen Monat spaeter,  bekomme ich ein Schreiben, dass die Zuege keine 60 minuetige Verstaetung hatten und ich somit kein Recht auf Erstattung haette. Von einer Verspaetung habe ich nie geredet, ich moechte einfach eine Rueckerstattung der Platzreservierungen fuer von DB annulierte Zuege.Die Antwort von DB ist also vollkommen daneben. Jetzt darf ich mich telefonisch fuer 9,80 € mit dem Kundenservice herumschlagen.Frage: wieviele Kunden machen sich diese Arbeit und verzichten lieber auf eine Rueckerstattung. So kann man seinen Umsatz natuerlich auch erhoehen!",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Mme Koch,FR,,
Datum der Erfahrung: 27. Juni 2024,Selten bis nie pünktlich,"Selten bis nie pünktlich. Häufig überfüllt, weil immer mehr Züge aus dem Fahrplan genommen werden. Auf vielen Strecken dümpelt ein Dieselzug hin und her und muss noch im Bahnhof warten, weil der andere Zug ihm entgegenkommt und nur eine Trasse vorhanden ist. Dadurch braucht man ewig im Vergleich zum Auto. So wird keiner freiwillig vom Auto auf die Schiene wechseln. Bei der EM haben wir es dann ganz Europa gezeigt was das für ein Trauerspiel ist.Am meisten tun mir aber die Mitarbeitenden leid, keiner kann irgendwas für die Verspätung und die müssen sich mit den schlecht Gelauten Reisenden rumärgern. Währenddessen sich der Bahnvorstand Boni auszahlen lässt. WAHNSINN ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Freddy Lübbert,DE,,
Datum der Erfahrung: 05. Juli 2024,"Gutscheine, die nicht funktionieren","Heute versuchte ich, einen 10 € Gutschein, der mir wegen der Unpünktlichkeit der DB als Wiedergutmachung geschickt worden war, für eine Neubuchung einzulösen. Hat leider nicht funktioniert, habe daraufhin die Hotline angerufen, wurde 2x weiterverbunden, weil niemand wusste, was man da tun könnte, nach 15 min Wartezeit habe ich dann aufgelegt und das Telefonat beendet. Sehr unseriös, diese Vorgangsweise.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Martina,AT,,
Datum der Erfahrung: 20. August 2024,Hasse euch ,F euch erstmal Ticket gekauft Bahn fällt jetzt schon aus nächster Zug kommt um 2 Uhr fährt nur bis Mann heim Wenn ihr wen vertrauen wollt dann nicht der deutschen Bahn sondern malboro dir geben euch wenigstens den Krebs den sie versprechen Verbrecher seid ihr ,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Timo,DE,,
Datum der Erfahrung: 16. Juli 2024,Ich bin unheimlich genervt!,"Ich bin unheimlich genervt. Wir möchten nächste Woche von Lindern nach Hamburg und vier Tage später zurück fahren. Es fing schon vor Wochen damit an, dass es hieß, das die Zugnummer auf der Rückfahrt sich geändert hat. Alles noch kein großes Problem. Dann kam die Nachricht, dass der Zug für die Hinfahrt komplett ausfällt. Also müssen wir eine Alternative finden. Jetzt bekomme ich gerade die Nachricht, dass sich der Fahrplan für die Rückfahrt komplett geändert hat. Da werden aus 2 Umstiegen (worauf wir extra geachtet haben) mal eben 4 Umstiege und Bus als Schienenersatzverkehr und und und. Ein Heiden Geld für so viele Umstände. Mache ich definitiv nicht nochmal.",1 Bewertung,Bewertet mit 1 von 5 Sternen,J. J,DE,,
Datum der Erfahrung: 14. Juli 2024,WITZVEREIN WITZVEREIN WITZVEREIN WITZVEREIN,"lange verspätung angekündigt, man kommt dann ""eigentlich"" pünktlich zu spät, checkt 1 min vorher in der app ab ob die bahn zu spät kommt, verspätung ist IMMERNOCH angekündigt nur hat der bahnfahrer wohl nicht die memo bekommen, macht 70 leuten die tür vor der nase zu und fährt zu früh ab",1 Bewertung,Bewertet mit 1 von 5 Sternen,Riley,DE,,
Datum der Erfahrung: 27. Juli 2024,Dümmster Busfahrer ever,"Sind von Wutöschingen nach Waldshut mit dem Bus gefahren, am Samstag 27.07.2024 um 15 Uhr 40 stiegen wir wie wir es gewohnt sind von der Schweiz, mit gültigem Ticket hinten ein. Als alle im Bus waren, kam er auf uns zugerannt und hat gleich losgeschrien:"" Sie beide steigen sofort hinten wieder aus und vorne wieder ein und zeigen ihr gültiges Ticket, oder Sie können gleich den nächsten Bus nehmen.""Als ich ihm erklären wollte, dass das in der Schweiz so üblich ist, mit gültigem Ticket, schrie er noch lauter, wir sind hier nicht in der Schweiz. Trotz gültigem Ticket wollte er uns rausschmeißen  Es war definitiv kein Deutscher, eher Türke oder so. Wir dachten wir sind bei versteckter Kamera oder so, aber solche Busfahrer sind Realität in Deutschland ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Norbert Flum,CH,,
Datum der Erfahrung: 07. August 2024,Leider wird das mit der Bahn immer…,"Leider wird das mit der Bahn immer schlimmer....1. Viel zu teuer! 2. Unpünktlichkeit ! 3. Dreckig! 4. Fällt einfach aus! Eure Streiks, unter aller S...!!!! Wie sollen die Menschen auf Arbeit kommen,die sich kein Auto leisten können? Ich kenne Menschen, diese sind deshalb Arbeitslos geworden .",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Nancy L.,DE,,
Datum der Erfahrung: 20. August 2024,Die Bahn hat die Kontrolle  verloren ,Die Schlagzeile in der Bild Zeitung heute: die Bahn hat die Kontrolle verloren.  Leider stimmt das. Aif einer Fahrt von 2.5 Stunden fast die dpppelte Zeit Verspätung. So wird das nichts mit der Verkehrswende.  Das nächste Mal nehme ich wieder das Auto ,1 Bewertung,Bewertet mit 1 von 5 Sternen,Elke Buhrtz,DE,,
Datum der Erfahrung: 21. Juli 2024,Jedes Mal der gleiche Mist,"Jedes Mal der gleiche Mist: Gebuchte Züge fallen aus, existieren plötzlich nicht mehr oder kommen dermaßen zu spät, dass man den Anschlusszug nicht erreicht.Zweimal bin ich in den letzten zwei Jahren mit dem Zug nach München gefahren, auf jeder Reise ist je ein Zug ausgefallen und der jeweils andere kam viel zu spät! Nachdem wir uns dann wieder einmal um Ersatz kümmern mussten, hatten wir die Wahl zwischen einem Zug, der ganze sechs Stunden eher fahren sollte, sodass wir diese nicht wie geplant in der Stadt hätten verbringen können, oder einem Zug, der statt nachts in Osnabrück erst morgens nur in Hannover angekommen wäre!Da wir die Schnauze gestrichen voll hatten und es nicht eingesehen hätten, einen ganzen Urlaubstag aufzugeben (wie es bereits beim ersten Mal aufgrund des Zugs der Fall war), haben wir uns für den abendlichen Zug entschieden und uns mitten in der Nacht aus Hannover abholen lassen. Das bedeutete für unseren Abholer insgesamt eigentlich unnötige vier Stunden Autofahrt.Dass ganz Europa sich während der EM über die Bahn beschwert hat, ist wirklich kein Wunder! Schade auch, dass so viele, die auf die Bahn angewiesen sind, sehr viel Zeit mit Warten verbringen müssen, regelmäßig zu spät kommen oder sich um Ersatz kümmern müssen. Peinlich, einfach nur peinlich!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Laura,DE,,
Datum der Erfahrung: 28. Juni 2024,Es kann nicht sein das die im Zug nie…,Es kann nicht sein das die im Zug nie eine Klimaanlage an machen die Züge sind immer so voll und dann machen die das nicht an es sind 30 Grad und es fahren alte menschen kinder und kranke menschen mit und ist es so warm da drin und nix würd gemacht es reicht doch auch mal 😡😡😡😡😡😡,1 Bewertung,Bewertet mit 1 von 5 Sternen,Nadine Dräger,DE,,
Datum der Erfahrung: 06. Juli 2024,35 Minuten Verspätung,"35 Minuten Verspätung, Gebuchte Plätze waren besetzt und ein übler Gestank im ganzen Waggon. Kein Wlan, keine Verpflegung und Toiletten die man nicht mal als Toiletten bezeichnen kann .Einfach schlecht!",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Jason Sesterhenn,DE,,
Datum der Erfahrung: 03. Juli 2024,Man darf nichts Planen jeder Zug Kommt…,"Man darf nichts Planen jeder Zug Kommt zu spät mit begründung die keine Begründung sind.10 min hier, 20 min da bis zur Stundenlangen Ausfall oder komplett Ausfall ohne alternativen.Seit 13 Jahren schon ohne eine Besserung in Sicht im Gegenteil es wird immer schlimmer.Und wenn es um Tickets buchen geht etc auch nur Probleme!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Jonuz Kosova,DE,,
Datum der Erfahrung: 14. August 2024,Zum ko…..sorry besser kann ich’s…,Zum k…..sorry besser kann ich’s nicht vormulieren Schienenersatz der nicht funktioniert und Busse die Einfach nicht kommen und ein stehen lassen,1 Bewertung,Bewertet mit 1 von 5 Sternen,Robert Merz,DE,,
Datum der Erfahrung: 31. Juli 2024,Klamaanlage anscheinend defekt und…,"Klimaanlage anscheinend defekt und nichts wird unternommen. Ich sitze 7h in einem stickigen Wagon, indem es kaum auszuhalten ist. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,E Gärtner,DE,,
Datum der Erfahrung: 16. Juli 2024,Sorry aber dreck !!!,Sorry aber dreck !!!! Man verpasst nur Termine wegen die Mitarbeiter die bei db arbeiten . Idioten die nichtmal pünktlich kommen könnenLeute wofür zahlen wir unsere Ticket ? Wenn wir werden nicht zahlen dann werden die doch mehr im Ass als wir  ,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Yennefer,DE,,
Datum der Erfahrung: 19. Juli 2024,Immer wieder...,"Immer wieder...man ist ja - solange kein TERMIN ansteht, so geduldig wie ein Kamel. Trägt eben alles.-Immer wieder mal liest man etwas von ""Peter-Scholl-Latours-Kalkutta"" in dem Bewertungsforum hier (Herr Latour meinte dies seinerzeit nicht abfällig, sondern es ging ihm um `Hilfe-zur-Selbsthilfe` - von asiatischen Ländern wie Indien inzwischen längst mit Bravour gemeistert).-Kriegt DB ganz ohne 'städtische Hilfe aus Fernost' hin:Ein Hutzelzüglein, so klein dass er gerammelt voll wird, so dass Kunden die nur eine Station weiter wollen, raus müssen (So dauert es mit ein-und Aussteigen bei jedem Zwischenhalt. Kann der Lok-Pilot nix für. ""Aufhohlen"" ist nicht, da die Gleisstruktur seit Jahrzehnten für hohe Gehälter und fette Bonuszahlungen -der Steuerzahler blecht- verurscht wurde. Sonst gibt's vielleicht ein Zugunglück - da ist dann eine Verspätung wegen Verpassens eines Anschlusszuges dann doch die bessere Wahl...  ).Keine Klimatisierung (aber im unterschied zu beispielsweise Indien gehen die Fenster nicht zu öffnen!!! ) = gefühlte 50 Grad CelsiusAuf den WCs: Dreck wie man ihn selbst in Schweinegehegen so nicht antrifft!Allergene und Krankheitserreger überall... Nach knapp 1h Warten im Anschlusszug dieselbe Brutalhitze, derselbe Dreck. -Einige Mitpassagiere sind allerdings nicht unschuldig. Wer zum Teufel verstopft Klos im Zug?!!!😠🤬👺💀☠️?!-(Das Personal gibt alles, den Laden am Laufen zu lassen, wird aber vom Vorstand ebenso wie der Kunde, besser Blechknecht, alleine gelassen.)-Von mangelnder Pünktlichkeit die oft, allzu oft, vorkommt ganz zu schweigen...",26 Bewertungen,Bewertet mit 1 von 5 Sternen,Christian,DE,,
Datum der Erfahrung: 20. Juli 2024,Deutsche Bahn hat nichtmal einen Sterne…,"Deutsche Bahn hat nichtmal einen Sterne verdient. Heute sind 2 Züge nach Stuttgart abgesagt. Das darf nicht sein. Ich musste meine Reise nach Stuttgart komplett abzagen, weil bei dise Hitze ich habe keine Kraft noch 2 Stunde warten und dann wurde wider alles abgesagt. Satz das tut DB Leit bringt nicht. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Luneta Mikulić,DE,,
Datum der Erfahrung: 15. Juli 2024,Mich hätte man entlassen,"Mich hätte man entlassen, wenn ich so ein Unternehmen führen würde. Gerade jetzt in der Zeitenwende, wo man doch mehr den auf öffentlichen Verkehr umsteigen soll. Kein Zug wo nichts ist oder der keine Verspätung hat. Kann das so schwer sein, dass hinzubekommen. Peinlich…… ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Martin  Wenning,DE,,
Datum der Erfahrung: 07. August 2024,3e welt bahnen fahren pünktlicher und…,3e welt bahnen fahren pünktlicher und zu 90% fahren sie. Die Bahn dagegen fahren meist nur wenn man als alter Mensch internettauglich ist und man den Angaben der Bahn Seite trauen kann.Leider auch nur beschränkt,26 Bewertungen,Bewertet mit 1 von 5 Sternen,lpelo,US,,
